ret,vol,sharpe,w_RELIANCE,w_HDFCBANK,w_ICICIBANK,w_INFY,w_TCS,w_AXISBANK,w_BAJFINANCE,w_DRREDDY,w_HINDUNILVR,w_ITC,w_MARUTI,w_ONGC,w_SUNPHARMA,w_WIPRO
0.13444006851216803,0.15747385945386375,0.4409625111938809,0.0,0.017689576906596755,0.2,0.0,0.11252675944371995,0.1308602880728337,0.0755651079306176,0.0831960555831907,1.273067449797206e-18,0.06394136260168255,0.06891284510979631,0.2,0.03759942184068703,0.009708582510875407
0.13536834580057427,0.1579562764218336,0.44549255904621693,0.0,0.01892781686024077,0.2,0.0,0.10972420820796412,0.13390935014879524,0.07779410541189737,0.08061500250296169,5.813770354690471e-19,0.06517474140846785,0.07069480201019077,0.2,0.03384209341016262,0.009317880039319555
0.13629662308901827,0.15845441256368323,0.44995037964224555,3.751644522190786e-18,0.020187429581097076,0.2,0.0,0.10691074062061133,0.13695735433200296,0.0800024437693711,0.07803450799138481,0.0,0.06641936329263855,0.07243277052974606,0.2,0.030090821242005517,0.00896456864114258
0.13722490037742147,0.15896811978858955,0.4543357528130344,6.319757103978104e-18,0.021434279058020558,0.2,5.183953098977019e-19,0.10407982158658774,0.14003897620561973,0.08218183467032712,0.0754497108090463,1.6749929332739293e-18,0.06764391860266922,0.07418950143738985,0.2,0.026399642750157628,0.008582314880181774
0.1381531776658409,0.15949724859525186,0.4586485240976039,1.2473031929105737e-18,0.022692239460002143,0.2,0.0,0.1012393224357523,0.1430883691532063,0.0843785661697934,0.07285014549395058,0.0,0.06887388530206782,0.07596599745192745,0.2,0.02272909966009079,0.008182374873209294
0.13908145495424618,0.1600416451376166,0.46288861183940605,0.0,0.02392390170941418,0.2,0.0,0.0984125486703161,0.14614330897300545,0.08664197071286155,0.07026086284327172,3.4575572894121557e-19,0.07007730113460192,0.07776500125914206,0.2,0.01899350476266093,0.007781599934726109
0.1400097322426985,0.1606011548514441,0.467055995407271,0.0,0.02516796062512452,0.2,0.0,0.0955947440639711,0.14919933480391492,0.08886547050523175,0.06768067634420936,0.0,0.07130018398457201,0.07954296020941104,0.2,0.015258610564614425,0.007390058898950782
0.1409380095310934,0.1611756201091822,0.4711507204355852,0.0,0.026412918378829447,0.2,0.0,0.09277124472065525,0.15224906808750777,0.0910921027795104,0.06509280993935422,0.0,0.07253039168994203,0.08131490137960924,0.2,0.011529528213097532,0.00700703481149405
0.1418662868195705,0.16176488154883897,0.4751728934216389,0.0,0.027661071077230502,0.2,0.0,0.0899480443495746,0.15529717846739494,0.09331717880484817,0.06250434884112208,0.0,0.07376181871198861,0.08308412070409593,0.2,0.007802054328477439,0.0066241847152675335
0.14279456410802083,0.1623687778420504,0.47912268073913855,0.0,0.02891012498618008,0.2,5.335298229944758e-19,0.0871287128767226,0.15835431688330867,0.0955334827234372,0.059927000557447985,4.2338782584444674e-19,0.0749840887470245,0.08485525548913415,0.2,0.004066014873274863,0.006241002863469947
